order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id,revenue,month_year
1813,462,2024-01-12,18:45:00,18,Cooking Oil,3,396.74,Grains & Staples,452,1190.22,2024-01
1813,462,2024-01-12,18:45:00,18,Phone Cover,3,321.73,Electronics,129,965.19,2024-01
1813,462,2024-01-12,18:45:00,18,Jeans,3,485.24,Clothing,517,1455.72,2024-01
1813,462,2024-01-12,18:45:00,18,Saree,3,85.19,Clothing,976,255.57,2024-01
1813,462,2024-01-12,18:45:00,18,Shirt,2,189.21,Clothing,367,378.42,2024-01
1813,462,2024-01-12,18:45:00,18,Energy Drink,3,150.54,Beverages,395,451.62,2024-01
1813,462,2024-01-12,18:45:00,18,Dress,3,444.22,Clothing,923,1332.66,2024-01
1814,149,2024-02-03,11:18:00,11,Juice,1,291.33,Beverages,226,291.33,2024-02
1814,149,2024-02-03,11:18:00,11,Wheat Flour,1,492.38,Grains & Staples,547,492.38,2024-02
1814,149,2024-02-03,11:18:00,11,Jeans,2,321.65,Clothing,999,643.3,2024-02
1814,149,2024-02-03,11:18:00,11,Shirt,1,95.09,Clothing,399,95.09,2024-02
1814,149,2024-02-03,11:18:00,11,Tissue,1,486.68,Household,927,486.68,2024-02
1814,149,2024-02-03,11:18:00,11,Chicken Breast,2,330.51,Meat & Seafood,911,661.02,2024-02
1814,149,2024-02-03,11:18:00,11,Apple,1,325.39,Fruits & Vegetables,333,325.39,2024-02
1815,262,2024-01-28,6:59:00,6,Soap,3,161.38,Personal Care,263,484.14,2024-01
1815,262,2024-01-28,6:59:00,6,Croissant,2,491.87,Bakery,837,983.74,2024-01
1815,262,2024-01-28,6:59:00,6,Croissant,1,96.99,Bakery,860,96.99,2024-01
1815,262,2024-01-28,6:59:00,6,Tea,3,330.05,Beverages,431,990.1500000000001,2024-01
1815,262,2024-01-28,6:59:00,6,Lentils,1,328.46,Grains & Staples,842,328.46,2024-01
1816,146,2024-01-01,17:00:00,17,Notebook,1,144.87,Stationery,326,144.87,2024-01
1816,146,2024-01-01,17:00:00,17,Pen,2,109.44,Stationery,350,218.88,2024-01
1816,146,2024-01-01,17:00:00,17,Earphones,3,254.99,Electronics,889,764.97,2024-01
1816,146,2024-01-01,17:00:00,17,Baby Food,2,300.49,Baby Care,280,600.98,2024-01
1817,368,2024-07-27,16:35:00,16,Chocolate,3,338.83,Snacks,455,1016.49,2024-07
1817,368,2024-07-27,16:35:00,16,Saree,1,354.7,Clothing,185,354.7,2024-07
1817,368,2024-07-27,16:35:00,16,Baby Food,3,213.14,Baby Care,715,639.42,2024-07
1817,368,2024-07-27,16:35:00,16,Cooking Oil,1,268.95,Grains & Staples,548,268.95,2024-07
1817,368,2024-07-27,16:35:00,16,Toilet Paper,1,261.25,Household,223,261.25,2024-07
1818,15,2024-09-14,14:23:00,14,Toilet Paper,1,168.22,Household,797,168.22,2024-09
1818,15,2024-09-14,14:23:00,14,Notebook,2,359.11,Stationery,958,718.22,2024-09
1818,15,2024-09-14,14:23:00,14,Baby Food,2,323.75,Baby Care,749,647.5,2024-09
1818,15,2024-09-14,14:23:00,14,Potato,2,234.06,Fruits & Vegetables,781,468.12,2024-09
1818,15,2024-09-14,14:23:00,14,Milk,2,492.45,Dairy & Eggs,427,984.9,2024-09
1819,2,2024-10-11,19:03:00,19,Biscuits,1,239.36,Snacks,600,239.36,2024-10
1819,2,2024-10-11,19:03:00,19,Shampoo,2,492.41,Personal Care,974,984.82,2024-10
1819,2,2024-10-11,19:03:00,19,Belt,3,421.56,Clothing Accessories,419,1264.68,2024-10
1819,2,2024-10-11,19:03:00,19,Jeans,2,196.9,Clothing,479,393.8,2024-10
1820,254,2024-10-11,15:57:00,15,Baby Food,3,91.21,Baby Care,674,273.63,2024-10
1820,254,2024-10-11,15:57:00,15,Tomato,2,219.87,Fruits & Vegetables,695,439.74,2024-10
1820,254,2024-10-11,15:57:00,15,Tomato,3,244.13,Fruits & Vegetables,600,732.39,2024-10
1820,254,2024-10-11,15:57:00,15,Spinach,3,307.5,Fruits & Vegetables,404,922.5,2024-10
1820,254,2024-10-11,15:57:00,15,Bread,1,165.11,Bakery,404,165.11,2024-10
1821,201,2024-09-18,15:03:00,15,Salt,1,46.24,Grains & Staples,315,46.24,2024-09
1821,201,2024-09-18,15:03:00,15,Bread,2,42.33,Bakery,947,84.66,2024-09
1821,201,2024-09-18,15:03:00,15,Chips,3,101.71,Snacks,610,305.13,2024-09
1822,202,2024-03-01,8:23:00,8,Salt,3,189.97,Grains & Staples,205,569.91,2024-03
1822,202,2024-03-01,8:23:00,8,Carrot,3,367.53,Fruits & Vegetables,866,1102.59,2024-03
1822,202,2024-03-01,8:23:00,8,Tomato,1,19.15,Fruits & Vegetables,326,19.15,2024-03
1822,202,2024-03-01,8:23:00,8,Spices,1,217.86,Grains & Staples,641,217.86,2024-03
1823,38,2024-05-08,20:55:00,20,Butter,1,342.6,Dairy & Eggs,474,342.6,2024-05
1823,38,2024-05-08,20:55:00,20,Coffee,1,448.81,Beverages,860,448.81,2024-05
1823,38,2024-05-08,20:55:00,20,Apple,1,257.69,Fruits & Vegetables,323,257.69,2024-05
1823,38,2024-05-08,20:55:00,20,Spices,1,462.58,Grains & Staples,598,462.58,2024-05
1823,38,2024-05-08,20:55:00,20,Orange,3,371.75,Fruits & Vegetables,350,1115.25,2024-05
1824,491,2024-06-26,11:07:00,11,Pen,3,189.43,Stationery,403,568.29,2024-06
1824,491,2024-06-26,11:07:00,11,Chips,1,301.36,Snacks,823,301.36,2024-06
1824,491,2024-06-26,11:07:00,11,Beef,1,264.69,Meat & Seafood,304,264.69,2024-06
1824,491,2024-06-26,11:07:00,11,Shoes,2,144.39,Footwear,465,288.78,2024-06
1825,427,2024-10-28,6:04:00,6,Electric Kettle,2,84.14,Electronics,911,168.28,2024-10
1825,427,2024-10-28,6:04:00,6,Cooking Oil,1,496.68,Grains & Staples,996,496.68,2024-10
1825,427,2024-10-28,6:04:00,6,Jeans,2,335.94,Clothing,813,671.88,2024-10
1825,427,2024-10-28,6:04:00,6,Tomato,2,120.0,Fruits & Vegetables,324,240.0,2024-10
1826,300,2024-04-10,18:59:00,18,Biscuits,2,437.28,Snacks,929,874.56,2024-04
1826,300,2024-04-10,18:59:00,18,Floor Cleaner,3,153.74,Household,222,461.22,2024-04
1826,300,2024-04-10,18:59:00,18,Energy Drink,3,35.63,Beverages,490,106.89000000000001,2024-04
1826,300,2024-04-10,18:59:00,18,Notebook,2,276.71,Stationery,459,553.42,2024-04
1827,428,2024-10-24,19:28:00,19,Fish,1,125.64,Meat & Seafood,898,125.64,2024-10
1827,428,2024-10-24,19:28:00,19,Cooking Oil,1,152.98,Grains & Staples,416,152.98,2024-10
1827,428,2024-10-24,19:28:00,19,Sugar,2,117.76,Grains & Staples,431,235.52,2024-10
1828,164,2024-09-28,22:37:00,22,Phone Cover,1,210.11,Electronics,710,210.11,2024-09
1828,164,2024-09-28,22:37:00,22,Chips,1,344.27,Snacks,347,344.27,2024-09
1828,164,2024-09-28,22:37:00,22,Baby Food,2,40.68,Baby Care,248,81.36,2024-09
1828,164,2024-09-28,22:37:00,22,Saree,1,343.05,Clothing,145,343.05,2024-09
1828,164,2024-09-28,22:37:00,22,Diapers,3,106.67,Baby Care,937,320.01,2024-09
1829,158,2024-09-19,9:59:00,9,Baby Food,2,474.15,Baby Care,324,948.3,2024-09
1829,158,2024-09-19,9:59:00,9,Fish,3,48.28,Meat & Seafood,354,144.84,2024-09
1829,158,2024-09-19,9:59:00,9,Tea,3,102.98,Beverages,444,308.94,2024-09
1829,158,2024-09-19,9:59:00,9,Notebook,2,299.72,Stationery,641,599.44,2024-09
1829,158,2024-09-19,9:59:00,9,Cake,1,197.22,Bakery,113,197.22,2024-09
1829,158,2024-09-19,9:59:00,9,Earphones,3,15.94,Electronics,600,47.82,2024-09
1829,158,2024-09-19,9:59:00,9,Face Wash,3,84.57,Personal Care,487,253.70999999999998,2024-09
1830,431,2024-05-29,7:47:00,7,Prawns,1,341.86,Meat & Seafood,986,341.86,2024-05
1830,431,2024-05-29,7:47:00,7,Baby Food,3,451.43,Baby Care,535,1354.29,2024-05
1830,431,2024-05-29,7:47:00,7,Earphones,2,372.37,Electronics,119,744.74,2024-05
1831,405,2024-12-16,11:19:00,11,Jeans,3,425.89,Clothing,338,1277.67,2024-12
1831,405,2024-12-16,11:19:00,11,Toothpaste,3,194.18,Personal Care,239,582.54,2024-12
1831,405,2024-12-16,11:19:00,11,Earphones,1,378.89,Electronics,139,378.89,2024-12
1831,405,2024-12-16,11:19:00,11,Cake,3,35.05,Bakery,178,105.14999999999999,2024-12
1831,405,2024-12-16,11:19:00,11,Electric Kettle,2,262.19,Electronics,254,524.38,2024-12
1832,281,2024-10-11,22:41:00,22,Phone Cover,1,121.65,Electronics,670,121.65,2024-10
1832,281,2024-10-11,22:41:00,22,Shoes,3,313.2,Footwear,262,939.5999999999999,2024-10
1832,281,2024-10-11,22:41:00,22,Cake,1,391.95,Bakery,507,391.95,2024-10
1832,281,2024-10-11,22:41:00,22,Floor Cleaner,1,51.4,Household,668,51.4,2024-10
1832,281,2024-10-11,22:41:00,22,Cake,3,202.87,Bakery,458,608.61,2024-10
1832,281,2024-10-11,22:41:00,22,Dishwashing Liquid,1,103.22,Household,869,103.22,2024-10
1832,281,2024-10-11,22:41:00,22,Tissue,3,485.14,Household,796,1455.42,2024-10
1833,160,2024-03-17,21:52:00,21,Fiction Book,1,286.83,Books,438,286.83,2024-03
1833,160,2024-03-17,21:52:00,21,Spices,2,494.98,Grains & Staples,718,989.96,2024-03
1833,160,2024-03-17,21:52:00,21,Juice,3,288.53,Beverages,817,865.5899999999999,2024-03
1833,160,2024-03-17,21:52:00,21,Apple,3,33.08,Fruits & Vegetables,456,99.24,2024-03
1834,136,2024-12-03,22:01:00,22,Onion,1,86.56,Fruits & Vegetables,221,86.56,2024-12
1834,136,2024-12-03,22:01:00,22,Salt,1,124.09,Grains & Staples,652,124.09,2024-12
1834,136,2024-12-03,22:01:00,22,Pasta,3,256.78,Grains & Staples,715,770.3399999999999,2024-12
1835,44,2024-06-20,15:53:00,15,Popcorn,3,394.07,Snacks,842,1182.21,2024-06
1835,44,2024-06-20,15:53:00,15,Cooking Oil,1,281.32,Grains & Staples,644,281.32,2024-06
1835,44,2024-06-20,15:53:00,15,Chips,3,251.84,Snacks,462,755.52,2024-06
1835,44,2024-06-20,15:53:00,15,Spices,1,459.44,Grains & Staples,179,459.44,2024-06
1835,44,2024-06-20,15:53:00,15,Spinach,2,292.99,Fruits & Vegetables,491,585.98,2024-06
1835,44,2024-06-20,15:53:00,15,Belt,1,429.6,Clothing Accessories,472,429.6,2024-06
1835,44,2024-06-20,15:53:00,15,Wheat Flour,1,29.23,Grains & Staples,118,29.23,2024-06
1836,463,2024-03-22,15:25:00,15,Chocolate,3,361.3,Snacks,567,1083.9,2024-03
1836,463,2024-03-22,15:25:00,15,Floor Cleaner,3,443.19,Household,921,1329.57,2024-03
1836,463,2024-03-22,15:25:00,15,Carrot,1,38.91,Fruits & Vegetables,382,38.91,2024-03
1836,463,2024-03-22,15:25:00,15,Saree,2,461.29,Clothing,421,922.58,2024-03
1836,463,2024-03-22,15:25:00,15,Earphones,2,311.81,Electronics,189,623.62,2024-03
1836,463,2024-03-22,15:25:00,15,Tissue,2,145.43,Household,966,290.86,2024-03
1836,463,2024-03-22,15:25:00,15,Croissant,2,155.91,Bakery,751,311.82,2024-03
1837,457,2024-01-29,13:34:00,13,Toilet Paper,2,348.27,Household,623,696.54,2024-01
1837,457,2024-01-29,13:34:00,13,Dishwashing Liquid,2,410.94,Household,947,821.88,2024-01
1837,457,2024-01-29,13:34:00,13,Jeans,3,459.04,Clothing,100,1377.1200000000001,2024-01
1837,457,2024-01-29,13:34:00,13,Mixer Grinder,2,338.35,Electronics,475,676.7,2024-01
1838,387,2024-08-26,21:36:00,21,Lentils,2,198.8,Grains & Staples,763,397.6,2024-08
1838,387,2024-08-26,21:36:00,21,Shampoo,1,220.07,Personal Care,146,220.07,2024-08
1838,387,2024-08-26,21:36:00,21,Salt,3,49.96,Grains & Staples,308,149.88,2024-08
1838,387,2024-08-26,21:36:00,21,Baby Food,1,250.83,Baby Care,985,250.83,2024-08
1838,387,2024-08-26,21:36:00,21,Detergent,3,324.2,Household,692,972.5999999999999,2024-08
1838,387,2024-08-26,21:36:00,21,Earphones,2,167.71,Electronics,682,335.42,2024-08
1839,488,2024-12-15,8:44:00,8,Banana,1,103.82,Fruits & Vegetables,579,103.82,2024-12
1839,488,2024-12-15,8:44:00,8,Apple,1,248.41,Fruits & Vegetables,998,248.41,2024-12
1839,488,2024-12-15,8:44:00,8,Pain Reliever,2,273.87,Health & Wellness,663,547.74,2024-12
1839,488,2024-12-15,8:44:00,8,Butter,1,62.54,Dairy & Eggs,132,62.54,2024-12
1839,488,2024-12-15,8:44:00,8,Onion,1,37.04,Fruits & Vegetables,398,37.04,2024-12
1839,488,2024-12-15,8:44:00,8,Baby Food,1,22.88,Baby Care,623,22.88,2024-12
1840,495,2024-06-08,20:54:00,20,Orange,3,87.53,Fruits & Vegetables,195,262.59000000000003,2024-06
1840,495,2024-06-08,20:54:00,20,Chicken Breast,3,140.62,Meat & Seafood,577,421.86,2024-06
1840,495,2024-06-08,20:54:00,20,Electric Kettle,3,72.52,Electronics,709,217.56,2024-06
1840,495,2024-06-08,20:54:00,20,Marker,3,246.07,Stationery,557,738.21,2024-06
1840,495,2024-06-08,20:54:00,20,Dishwashing Liquid,3,188.46,Household,934,565.38,2024-06
1841,485,2024-05-28,15:36:00,15,Dress,2,461.49,Clothing,177,922.98,2024-05
1841,485,2024-05-28,15:36:00,15,Face Wash,1,213.07,Personal Care,848,213.07,2024-05
1841,485,2024-05-28,15:36:00,15,Toilet Paper,2,301.02,Household,256,602.04,2024-05
1841,485,2024-05-28,15:36:00,15,Wheat Flour,3,385.02,Grains & Staples,560,1155.06,2024-05
1842,211,2024-04-23,15:19:00,15,Yogurt,3,431.84,Dairy & Eggs,748,1295.52,2024-04
1842,211,2024-04-23,15:19:00,15,Earphones,3,334.89,Electronics,286,1004.67,2024-04
1842,211,2024-04-23,15:19:00,15,Banana,1,125.55,Fruits & Vegetables,297,125.55,2024-04
1842,211,2024-04-23,15:19:00,15,Shoes,1,156.82,Footwear,942,156.82,2024-04
1842,211,2024-04-23,15:19:00,15,Rice,2,311.05,Grains & Staples,772,622.1,2024-04
1842,211,2024-04-23,15:19:00,15,Milk,3,368.44,Dairy & Eggs,710,1105.32,2024-04
1843,365,2024-05-12,11:24:00,11,Mixer Grinder,3,398.48,Electronics,117,1195.44,2024-05
1843,365,2024-05-12,11:24:00,11,Marker,1,270.58,Stationery,882,270.58,2024-05
1843,365,2024-05-12,11:24:00,11,Juice,2,57.25,Beverages,311,114.5,2024-05
1843,365,2024-05-12,11:24:00,11,Electric Kettle,3,144.68,Electronics,764,434.04,2024-05
1843,365,2024-05-12,11:24:00,11,Vitamins,2,339.45,Health & Wellness,397,678.9,2024-05
1843,365,2024-05-12,11:24:00,11,Earphones,1,56.1,Electronics,102,56.1,2024-05
1843,365,2024-05-12,11:24:00,11,Floor Cleaner,2,377.37,Household,550,754.74,2024-05
1844,397,2024-03-17,8:21:00,8,Phone Cover,1,265.04,Electronics,301,265.04,2024-03
1844,397,2024-03-17,8:21:00,8,Butter,2,425.31,Dairy & Eggs,160,850.62,2024-03
1844,397,2024-03-17,8:21:00,8,Dress,3,463.05,Clothing,169,1389.15,2024-03
1845,302,2024-04-26,21:14:00,21,Soda,3,23.76,Beverages,538,71.28,2024-04
1845,302,2024-04-26,21:14:00,21,Chocolate,3,483.51,Snacks,237,1450.53,2024-04
1845,302,2024-04-26,21:14:00,21,Eggs,1,88.12,Dairy & Eggs,474,88.12,2024-04
1845,302,2024-04-26,21:14:00,21,Tea,2,154.19,Beverages,604,308.38,2024-04
1845,302,2024-04-26,21:14:00,21,Lentils,3,386.29,Grains & Staples,847,1158.8700000000001,2024-04
1846,374,2024-12-24,20:02:00,20,Sugar,1,410.75,Grains & Staples,829,410.75,2024-12
1846,374,2024-12-24,20:02:00,20,Tissue,3,42.08,Household,925,126.24,2024-12
1846,374,2024-12-24,20:02:00,20,Beef,3,491.2,Meat & Seafood,486,1473.6,2024-12
1847,72,2024-04-13,7:20:00,7,Bread,2,250.54,Bakery,111,501.08,2024-04
1847,72,2024-04-13,7:20:00,7,Banana,3,73.67,Fruits & Vegetables,831,221.01,2024-04
1847,72,2024-04-13,7:20:00,7,Pastry,1,37.63,Bakery,749,37.63,2024-04
1848,428,2024-03-31,16:03:00,16,Butter,3,94.36,Dairy & Eggs,327,283.08,2024-03
1848,428,2024-03-31,16:03:00,16,Chicken Breast,2,171.02,Meat & Seafood,713,342.04,2024-03
1848,428,2024-03-31,16:03:00,16,Coffee,2,325.95,Beverages,352,651.9,2024-03
1848,428,2024-03-31,16:03:00,16,Toothpaste,3,368.85,Personal Care,553,1106.5500000000002,2024-03
1848,428,2024-03-31,16:03:00,16,Pen,1,132.97,Stationery,986,132.97,2024-03
1848,428,2024-03-31,16:03:00,16,Chocolate,3,242.19,Snacks,494,726.5699999999999,2024-03
1848,428,2024-03-31,16:03:00,16,Chocolate,1,408.15,Snacks,998,408.15,2024-03
1849,287,2024-10-29,11:42:00,11,Detergent,2,252.49,Household,915,504.98,2024-10
1849,287,2024-10-29,11:42:00,11,Croissant,3,60.71,Bakery,179,182.13,2024-10
1849,287,2024-10-29,11:42:00,11,Cake,3,310.09,Bakery,469,930.27,2024-10
1849,287,2024-10-29,11:42:00,11,Biscuits,3,291.98,Snacks,832,875.94,2024-10
1850,36,2024-04-29,6:36:00,6,Vitamins,1,231.91,Health & Wellness,887,231.91,2024-04
1850,36,2024-04-29,6:36:00,6,Coffee,3,445.93,Beverages,312,1337.79,2024-04
1850,36,2024-04-29,6:36:00,6,Chicken Breast,2,166.6,Meat & Seafood,345,333.2,2024-04
1850,36,2024-04-29,6:36:00,6,Prawns,3,435.1,Meat & Seafood,158,1305.3000000000002,2024-04
1850,36,2024-04-29,6:36:00,6,Salt,2,75.94,Grains & Staples,352,151.88,2024-04
1851,102,2024-09-29,13:51:00,13,Phone Cover,2,289.27,Electronics,102,578.54,2024-09
1851,102,2024-09-29,13:51:00,13,Milk,2,196.6,Dairy & Eggs,870,393.2,2024-09
1851,102,2024-09-29,13:51:00,13,Wheat Flour,2,142.35,Grains & Staples,528,284.7,2024-09
1851,102,2024-09-29,13:51:00,13,Toothpaste,2,155.49,Personal Care,647,310.98,2024-09
1852,68,2024-04-05,6:21:00,6,Coffee,1,346.0,Beverages,622,346.0,2024-04
1852,68,2024-04-05,6:21:00,6,Charger,2,182.68,Electronics,451,365.36,2024-04
1852,68,2024-04-05,6:21:00,6,Toilet Paper,3,379.9,Household,387,1139.6999999999998,2024-04
1852,68,2024-04-05,6:21:00,6,Sugar,1,27.75,Grains & Staples,355,27.75,2024-04
1853,259,2024-12-20,22:17:00,22,Vitamins,3,18.94,Health & Wellness,303,56.82000000000001,2024-12
1853,259,2024-12-20,22:17:00,22,Shoes,3,446.02,Footwear,533,1338.06,2024-12
1853,259,2024-12-20,22:17:00,22,Prawns,2,81.39,Meat & Seafood,578,162.78,2024-12
1853,259,2024-12-20,22:17:00,22,Shampoo,1,476.1,Personal Care,552,476.1,2024-12
1853,259,2024-12-20,22:17:00,22,Soda,1,48.8,Beverages,599,48.8,2024-12
1853,259,2024-12-20,22:17:00,22,Wheat Flour,1,333.9,Grains & Staples,629,333.9,2024-12
1854,391,2024-04-12,17:20:00,17,Marker,2,82.78,Stationery,337,165.56,2024-04
1854,391,2024-04-12,17:20:00,17,Pasta,2,103.26,Grains & Staples,752,206.52,2024-04
1854,391,2024-04-12,17:20:00,17,Mixer Grinder,1,395.12,Electronics,275,395.12,2024-04
1854,391,2024-04-12,17:20:00,17,Dress,1,306.63,Clothing,529,306.63,2024-04
1854,391,2024-04-12,17:20:00,17,Prawns,2,71.73,Meat & Seafood,674,143.46,2024-04
1854,391,2024-04-12,17:20:00,17,Baby Food,2,352.93,Baby Care,105,705.86,2024-04
1855,28,2024-11-05,22:41:00,22,Pen,1,98.89,Stationery,170,98.89,2024-11
1855,28,2024-11-05,22:41:00,22,Fiction Book,3,17.41,Books,423,52.230000000000004,2024-11
1855,28,2024-11-05,22:41:00,22,Detergent,1,259.08,Household,666,259.08,2024-11
1856,451,2024-02-11,14:33:00,14,Popcorn,1,412.73,Snacks,244,412.73,2024-02
1856,451,2024-02-11,14:33:00,14,Tissue,1,184.61,Household,955,184.61,2024-02
1856,451,2024-02-11,14:33:00,14,Cooking Oil,2,210.84,Grains & Staples,361,421.68,2024-02
1856,451,2024-02-11,14:33:00,14,Juice,1,289.96,Beverages,755,289.96,2024-02
1857,8,2024-03-19,13:38:00,13,Tomato,2,322.74,Fruits & Vegetables,146,645.48,2024-03
1857,8,2024-03-19,13:38:00,13,Potato,1,479.6,Fruits & Vegetables,340,479.6,2024-03
1857,8,2024-03-19,13:38:00,13,Beef,2,162.48,Meat & Seafood,885,324.96,2024-03
1857,8,2024-03-19,13:38:00,13,Biscuits,2,378.64,Snacks,468,757.28,2024-03
1857,8,2024-03-19,13:38:00,13,Salt,1,385.74,Grains & Staples,644,385.74,2024-03
1857,8,2024-03-19,13:38:00,13,Toothpaste,3,309.22,Personal Care,329,927.6600000000001,2024-03
1857,8,2024-03-19,13:38:00,13,Fish,2,233.45,Meat & Seafood,504,466.9,2024-03
1858,47,2024-06-14,19:32:00,19,Dishwashing Liquid,2,396.12,Household,296,792.24,2024-06
1858,47,2024-06-14,19:32:00,19,Prawns,2,150.34,Meat & Seafood,163,300.68,2024-06
1858,47,2024-06-14,19:32:00,19,Toilet Paper,1,201.48,Household,529,201.48,2024-06
1858,47,2024-06-14,19:32:00,19,Floor Cleaner,1,308.03,Household,935,308.03,2024-06
1859,129,2024-12-01,12:12:00,12,Dress,3,75.38,Clothing,566,226.14,2024-12
1859,129,2024-12-01,12:12:00,12,Milk,2,110.36,Dairy & Eggs,750,220.72,2024-12
1859,129,2024-12-01,12:12:00,12,Baby Food,1,147.58,Baby Care,842,147.58,2024-12
1859,129,2024-12-01,12:12:00,12,Milk,3,274.09,Dairy & Eggs,331,822.27,2024-12
1859,129,2024-12-01,12:12:00,12,Shoes,1,232.74,Footwear,706,232.74,2024-12
1860,209,2024-08-28,18:21:00,18,Pastry,2,267.62,Bakery,303,535.24,2024-08
1860,209,2024-08-28,18:21:00,18,Rice,1,64.06,Grains & Staples,988,64.06,2024-08
1860,209,2024-08-28,18:21:00,18,Potato,2,445.19,Fruits & Vegetables,445,890.38,2024-08
1860,209,2024-08-28,18:21:00,18,Marker,3,23.45,Stationery,522,70.35,2024-08
1860,209,2024-08-28,18:21:00,18,Popcorn,1,154.25,Snacks,703,154.25,2024-08
1861,52,2024-12-04,8:25:00,8,Detergent,1,301.21,Household,680,301.21,2024-12
1861,52,2024-12-04,8:25:00,8,Chips,1,331.15,Snacks,881,331.15,2024-12
1861,52,2024-12-04,8:25:00,8,Dishwashing Liquid,2,334.47,Household,248,668.94,2024-12
1862,164,2024-11-15,11:43:00,11,Jeans,2,201.12,Clothing,852,402.24,2024-11
1862,164,2024-11-15,11:43:00,11,Chicken Breast,2,357.21,Meat & Seafood,394,714.42,2024-11
1862,164,2024-11-15,11:43:00,11,Pastry,1,497.32,Bakery,439,497.32,2024-11
1863,205,2024-09-20,11:36:00,11,Orange,2,461.34,Fruits & Vegetables,119,922.68,2024-09
1863,205,2024-09-20,11:36:00,11,Jeans,1,397.95,Clothing,551,397.95,2024-09
1863,205,2024-09-20,11:36:00,11,Detergent,3,79.0,Household,478,237.0,2024-09
1863,205,2024-09-20,11:36:00,11,Tea,2,429.58,Beverages,232,859.16,2024-09
1864,24,2024-06-02,16:00:00,16,Spinach,3,71.25,Fruits & Vegetables,979,213.75,2024-06
1864,24,2024-06-02,16:00:00,16,Energy Drink,2,296.05,Beverages,984,592.1,2024-06
1864,24,2024-06-02,16:00:00,16,Soap,1,379.23,Personal Care,141,379.23,2024-06
1864,24,2024-06-02,16:00:00,16,Chocolate,2,468.62,Snacks,559,937.24,2024-06
1864,24,2024-06-02,16:00:00,16,Salt,3,262.83,Grains & Staples,807,788.49,2024-06
1865,94,2024-05-29,13:02:00,13,Toilet Paper,1,155.64,Household,409,155.64,2024-05
1865,94,2024-05-29,13:02:00,13,Baby Food,2,223.24,Baby Care,812,446.48,2024-05
1865,94,2024-05-29,13:02:00,13,Toothpaste,3,331.84,Personal Care,723,995.52,2024-05
1865,94,2024-05-29,13:02:00,13,Tomato,3,253.36,Fruits & Vegetables,464,760.08,2024-05
1865,94,2024-05-29,13:02:00,13,Saree,2,88.23,Clothing,414,176.46,2024-05
1866,65,2024-05-12,14:56:00,14,Toothpaste,3,231.87,Personal Care,110,695.61,2024-05
1866,65,2024-05-12,14:56:00,14,Juice,2,147.16,Beverages,284,294.32,2024-05
1866,65,2024-05-12,14:56:00,14,Bread,3,440.3,Bakery,542,1320.9,2024-05
1866,65,2024-05-12,14:56:00,14,Pastry,1,414.12,Bakery,197,414.12,2024-05
1866,65,2024-05-12,14:56:00,14,Jeans,2,438.31,Clothing,420,876.62,2024-05
1866,65,2024-05-12,14:56:00,14,Fish,2,106.38,Meat & Seafood,927,212.76,2024-05
1866,65,2024-05-12,14:56:00,14,Fish,1,210.35,Meat & Seafood,699,210.35,2024-05
1867,323,2024-01-09,17:39:00,17,Bread,1,419.6,Bakery,239,419.6,2024-01
1867,323,2024-01-09,17:39:00,17,Shoes,1,302.54,Footwear,465,302.54,2024-01
1867,323,2024-01-09,17:39:00,17,Chips,2,478.25,Snacks,279,956.5,2024-01
1867,323,2024-01-09,17:39:00,17,Beef,2,224.13,Meat & Seafood,809,448.26,2024-01
1868,374,2024-08-18,14:18:00,14,Earphones,3,119.77,Electronics,157,359.31,2024-08
1868,374,2024-08-18,14:18:00,14,Baby Food,2,432.98,Baby Care,832,865.96,2024-08
1868,374,2024-08-18,14:18:00,14,Cookies,2,176.71,Bakery,489,353.42,2024-08
1868,374,2024-08-18,14:18:00,14,Pen,3,290.15,Stationery,990,870.4499999999999,2024-08
1868,374,2024-08-18,14:18:00,14,Bread,2,319.4,Bakery,922,638.8,2024-08
1868,374,2024-08-18,14:18:00,14,Potato,1,114.62,Fruits & Vegetables,322,114.62,2024-08
1868,374,2024-08-18,14:18:00,14,Pain Reliever,1,223.87,Health & Wellness,408,223.87,2024-08
1869,422,2024-03-19,6:06:00,6,Belt,1,36.74,Clothing Accessories,798,36.74,2024-03
1869,422,2024-03-19,6:06:00,6,Cookies,3,484.39,Bakery,811,1453.17,2024-03
1869,422,2024-03-19,6:06:00,6,Croissant,2,492.13,Bakery,383,984.26,2024-03
1870,224,2024-04-13,21:00:00,21,Saree,3,473.01,Clothing,318,1419.03,2024-04
1870,224,2024-04-13,21:00:00,21,Coffee,2,97.09,Beverages,232,194.18,2024-04
1870,224,2024-04-13,21:00:00,21,Phone Cover,1,224.13,Electronics,648,224.13,2024-04
1870,224,2024-04-13,21:00:00,21,Floor Cleaner,3,149.1,Household,270,447.29999999999995,2024-04
1870,224,2024-04-13,21:00:00,21,Carrot,2,182.82,Fruits & Vegetables,307,365.64,2024-04
1870,224,2024-04-13,21:00:00,21,Prawns,2,457.1,Meat & Seafood,631,914.2,2024-04
1871,231,2024-11-27,17:52:00,17,Coffee,2,30.09,Beverages,966,60.18,2024-11
1871,231,2024-11-27,17:52:00,17,Shirt,3,339.2,Clothing,121,1017.5999999999999,2024-11
1871,231,2024-11-27,17:52:00,17,Dishwashing Liquid,1,371.11,Household,661,371.11,2024-11
